filename,celebrity,image_path
056_ccaa5638.jpg,Denzel Washington,Celebrity Faces Dataset\Denzel Washington\056_ccaa5638.jpg
057_ce4bc775.jpg,Denzel Washington,Celebrity Faces Dataset\Denzel Washington\057_ce4bc775.jpg
058_3743cf7d.jpg,Denzel Washington,Celebrity Faces Dataset\Denzel Washington\058_3743cf7d.jpg
059_3b848154.jpg,Denzel Washington,Celebrity Faces Dataset\Denzel Washington\059_3b848154.jpg
060_fa55e260.jpg,Denzel Washington,Celebrity Faces Dataset\Denzel Washington\060_fa55e260.jpg
061_6bf34908.jpg,Denzel Washington,Celebrity Faces Dataset\Denzel Washington\061_6bf34908.jpg
062_f1f905e2.jpg,Denzel Washington,Celebrity Faces Dataset\Denzel Washington\062_f1f905e2.jpg
063_7656840a.jpg,Denzel Washington,Celebrity Faces Dataset\Denzel Washington\063_7656840a.jpg
064_b2ccbaf6.jpg,Denzel Washington,Celebrity Faces Dataset\Denzel Washington\064_b2ccbaf6.jpg
065_b2b4591d.jpg,Denzel Washington,Celebrity Faces Dataset\Denzel Washington\065_b2b4591d.jpg
066_0411d529.jpg,Denzel Washington,Celebrity Faces Dataset\Denzel Washington\066_0411d529.jpg
067_ee6435dc.jpg,Denzel Washington,Celebrity Faces Dataset\Denzel Washington\067_ee6435dc.jpg
068_d9509f11.jpg,Denzel Washington,Celebrity Faces Dataset\Denzel Washington\068_d9509f11.jpg
069_37296c7d.jpg,Denzel Washington,Celebrity Faces Dataset\Denzel Washington\069_37296c7d.jpg
070_8020c2b5.jpg,Denzel Washington,Celebrity Faces Dataset\Denzel Washington\070_8020c2b5.jpg
071_30155b02.jpg,Denzel Washington,Celebrity Faces Dataset\Denzel Washington\071_30155b02.jpg
072_648a84c5.jpg,Denzel Washington,Celebrity Faces Dataset\Denzel Washington\072_648a84c5.jpg
073_2880f59c.jpg,Denzel Washington,Celebrity Faces Dataset\Denzel Washington\073_2880f59c.jpg
074_2a4ca70b.jpg,Denzel Washington,Celebrity Faces Dataset\Denzel Washington\074_2a4ca70b.jpg
075_b5f2a9e5.jpg,Denzel Washington,Celebrity Faces Dataset\Denzel Washington\075_b5f2a9e5.jpg
076_7dd9c0bd.jpg,Denzel Washington,Celebrity Faces Dataset\Denzel Washington\076_7dd9c0bd.jpg
077_a0ceecbd.jpg,Denzel Washington,Celebrity Faces Dataset\Denzel Washington\077_a0ceecbd.jpg
078_8a19b2b4.jpg,Denzel Washington,Celebrity Faces Dataset\Denzel Washington\078_8a19b2b4.jpg
079_b055b519.jpg,Denzel Washington,Celebrity Faces Dataset\Denzel Washington\079_b055b519.jpg
080_42f1d0a7.jpg,Denzel Washington,Celebrity Faces Dataset\Denzel Washington\080_42f1d0a7.jpg
081_7e097924.jpg,Denzel Washington,Celebrity Faces Dataset\Denzel Washington\081_7e097924.jpg
082_359c4774.jpg,Denzel Washington,Celebrity Faces Dataset\Denzel Washington\082_359c4774.jpg
083_9436dbb0.jpg,Denzel Washington,Celebrity Faces Dataset\Denzel Washington\083_9436dbb0.jpg
084_43b55cdf.jpg,Denzel Washington,Celebrity Faces Dataset\Denzel Washington\084_43b55cdf.jpg
085_8366382f.jpg,Denzel Washington,Celebrity Faces Dataset\Denzel Washington\085_8366382f.jpg
086_8eefe9d0.jpg,Denzel Washington,Celebrity Faces Dataset\Denzel Washington\086_8eefe9d0.jpg
087_cec971ab.jpg,Denzel Washington,Celebrity Faces Dataset\Denzel Washington\087_cec971ab.jpg
088_fb4a5e01.jpg,Denzel Washington,Celebrity Faces Dataset\Denzel Washington\088_fb4a5e01.jpg
089_2539e4d9.jpg,Denzel Washington,Celebrity Faces Dataset\Denzel Washington\089_2539e4d9.jpg
090_2f85a193.jpg,Denzel Washington,Celebrity Faces Dataset\Denzel Washington\090_2f85a193.jpg
091_cc106747.jpg,Denzel Washington,Celebrity Faces Dataset\Denzel Washington\091_cc106747.jpg
092_8f204d71.jpg,Denzel Washington,Celebrity Faces Dataset\Denzel Washington\092_8f204d71.jpg
093_4027b1e2.jpg,Denzel Washington,Celebrity Faces Dataset\Denzel Washington\093_4027b1e2.jpg
094_7858a9ff.jpg,Denzel Washington,Celebrity Faces Dataset\Denzel Washington\094_7858a9ff.jpg
095_0a05b6dc.jpg,Denzel Washington,Celebrity Faces Dataset\Denzel Washington\095_0a05b6dc.jpg
096_9ff8b67f.jpg,Denzel Washington,Celebrity Faces Dataset\Denzel Washington\096_9ff8b67f.jpg
097_b745e092.jpg,Denzel Washington,Celebrity Faces Dataset\Denzel Washington\097_b745e092.jpg
098_1559ae78.jpg,Denzel Washington,Celebrity Faces Dataset\Denzel Washington\098_1559ae78.jpg
099_b7d16411.jpg,Denzel Washington,Celebrity Faces Dataset\Denzel Washington\099_b7d16411.jpg
100_26562919.jpg,Denzel Washington,Celebrity Faces Dataset\Denzel Washington\100_26562919.jpg
001_9adc92c2.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\001_9adc92c2.jpg
002_85eab275.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\002_85eab275.jpg
003_8889ec2c.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\003_8889ec2c.jpg
004_41caa173.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\004_41caa173.jpg
005_3ba56da0.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\005_3ba56da0.jpg
006_ff6876d9.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\006_ff6876d9.jpg
007_68abd54d.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\007_68abd54d.jpg
008_d5553651.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\008_d5553651.jpg
009_11c22a3b.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\009_11c22a3b.jpg
010_cce39614.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\010_cce39614.jpg
011_17b8991d.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\011_17b8991d.jpg
012_b33b05c6.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\012_b33b05c6.jpg
013_025c288f.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\013_025c288f.jpg
014_07f2f9cb.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\014_07f2f9cb.jpg
015_186b4bbf.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\015_186b4bbf.jpg
016_e319349e.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\016_e319349e.jpg
017_fad27cd4.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\017_fad27cd4.jpg
018_3bdca9f6.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\018_3bdca9f6.jpg
019_2d261ea3.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\019_2d261ea3.jpg
020_edd8803c.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\020_edd8803c.jpg
021_4d5264fd.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\021_4d5264fd.jpg
022_9b0e7dc8.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\022_9b0e7dc8.jpg
023_53e3d0b3.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\023_53e3d0b3.jpg
024_2a9dc3ca.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\024_2a9dc3ca.jpg
025_31c04ded.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\025_31c04ded.jpg
026_4e67d826.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\026_4e67d826.jpg
027_ded82a08.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\027_ded82a08.jpg
028_7214d33e.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\028_7214d33e.jpg
029_c6e0a7f3.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\029_c6e0a7f3.jpg
030_c2291830.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\030_c2291830.jpg
031_e8d3b475.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\031_e8d3b475.jpg
032_0e6a520a.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\032_0e6a520a.jpg
033_06f1823f.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\033_06f1823f.jpg
034_09baeb19.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\034_09baeb19.jpg
035_79812fd1.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\035_79812fd1.jpg
036_0be99621.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\036_0be99621.jpg
037_f5b8733a.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\037_f5b8733a.jpg
038_69b748e3.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\038_69b748e3.jpg
039_80446065.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\039_80446065.jpg
040_4baf02be.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\040_4baf02be.jpg
041_efeaa4c3.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\041_efeaa4c3.jpg
042_31710794.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\042_31710794.jpg
043_1d38d614.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\043_1d38d614.jpg
044_1844df0f.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\044_1844df0f.jpg
045_24b44c3d.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\045_24b44c3d.jpg
046_de6d6bf0.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\046_de6d6bf0.jpg
047_54ea04fa.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\047_54ea04fa.jpg
048_9d5874a5.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\048_9d5874a5.jpg
049_beaf3777.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\049_beaf3777.jpg
050_509d326a.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\050_509d326a.jpg
051_12956682.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\051_12956682.jpg
052_f394c931.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\052_f394c931.jpg
053_62909c7b.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\053_62909c7b.jpg
054_4274a548.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\054_4274a548.jpg
055_bfeb8aab.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\055_bfeb8aab.jpg
056_11835953.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\056_11835953.jpg
057_6aecaa18.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\057_6aecaa18.jpg
058_48dcb96c.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\058_48dcb96c.jpg
059_aef6a0a8.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\059_aef6a0a8.jpg
060_2b7fbba5.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\060_2b7fbba5.jpg
061_2de5a089.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\061_2de5a089.jpg
062_5db87e94.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\062_5db87e94.jpg
063_6f1c7f3e.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\063_6f1c7f3e.jpg
064_12d52b76.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\064_12d52b76.jpg
065_db7b31f5.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\065_db7b31f5.jpg
066_03ff28be.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\066_03ff28be.jpg
067_296269c3.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\067_296269c3.jpg
068_474081ea.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\068_474081ea.jpg
069_429fc9ee.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\069_429fc9ee.jpg
070_e88788cd.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\070_e88788cd.jpg
071_071d0cfc.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\071_071d0cfc.jpg
072_c6df94c3.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\072_c6df94c3.jpg
073_812b8d10.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\073_812b8d10.jpg
074_d205687c.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\074_d205687c.jpg
075_31d85976.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\075_31d85976.jpg
076_b53060b4.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\076_b53060b4.jpg
077_08ff1da6.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\077_08ff1da6.jpg
078_fd557ae2.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\078_fd557ae2.jpg
079_dbb72b1d.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\079_dbb72b1d.jpg
080_52addc92.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\080_52addc92.jpg
081_9f4d7bcb.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\081_9f4d7bcb.jpg
082_bf5ea9df.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\082_bf5ea9df.jpg
083_3ab573ea.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\083_3ab573ea.jpg
084_c4bb2e0e.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\084_c4bb2e0e.jpg
085_394c2c3c.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\085_394c2c3c.jpg
086_269deff5.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\086_269deff5.jpg
087_7f9336ac.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\087_7f9336ac.jpg
088_2ec116fe.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\088_2ec116fe.jpg
089_a49ffdf2.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\089_a49ffdf2.jpg
090_916ba69a.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\090_916ba69a.jpg
091_2ace2ad8.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\091_2ace2ad8.jpg
092_4e8dad7c.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\092_4e8dad7c.jpg
093_4faba724.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\093_4faba724.jpg
094_bcb2a8f4.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\094_bcb2a8f4.jpg
095_b464eda0.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\095_b464eda0.jpg
096_b2e35bd2.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\096_b2e35bd2.jpg
097_21a9bff5.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\097_21a9bff5.jpg
098_5cb67f9d.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\098_5cb67f9d.jpg
099_8a31fcb9.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\099_8a31fcb9.jpg
100_1ea80814.jpg,Hugh Jackman,Celebrity Faces Dataset\Hugh Jackman\100_1ea80814.jpg
001_21a7d5e6.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\001_21a7d5e6.jpg
002_533748b2.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\002_533748b2.jpg
003_963a3627.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\003_963a3627.jpg
004_94f26ed9.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\004_94f26ed9.jpg
005_7f198c47.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\005_7f198c47.jpg
006_2d0dccd4.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\006_2d0dccd4.jpg
007_72ad75ba.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\007_72ad75ba.jpg
008_35fbbb0c.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\008_35fbbb0c.jpg
009_bcd380a7.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\009_bcd380a7.jpg
010_34d63b53.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\010_34d63b53.jpg
011_8c50c05f.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\011_8c50c05f.jpg
012_12d61e14.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\012_12d61e14.jpg
013_78060c8a.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\013_78060c8a.jpg
014_0100b141.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\014_0100b141.jpg
015_48a3c3ec.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\015_48a3c3ec.jpg
016_d731baf7.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\016_d731baf7.jpg
017_b67e0915.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\017_b67e0915.jpg
018_2974b20a.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\018_2974b20a.jpg
019_ab6f69c3.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\019_ab6f69c3.jpg
020_5a08581b.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\020_5a08581b.jpg
021_2eaafb9f.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\021_2eaafb9f.jpg
022_e214ba9f.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\022_e214ba9f.jpg
023_5bc0c09d.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\023_5bc0c09d.jpg
024_bfe8d1d4.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\024_bfe8d1d4.jpg
025_f5a5036b.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\025_f5a5036b.jpg
026_cf5be1f1.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\026_cf5be1f1.jpg
027_3290d1bc.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\027_3290d1bc.jpg
028_7191558a.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\028_7191558a.jpg
029_7cc8d551.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\029_7cc8d551.jpg
030_4f246d8f.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\030_4f246d8f.jpg
031_0785344e.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\031_0785344e.jpg
032_bed86546.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\032_bed86546.jpg
033_c27f428c.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\033_c27f428c.jpg
034_de792370.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\034_de792370.jpg
035_39bf8fcb.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\035_39bf8fcb.jpg
036_e76dcff2.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\036_e76dcff2.jpg
037_46ec39ce.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\037_46ec39ce.jpg
038_ca50cc93.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\038_ca50cc93.jpg
039_f2610531.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\039_f2610531.jpg
040_b392a367.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\040_b392a367.jpg
041_54a9280d.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\041_54a9280d.jpg
042_db56b563.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\042_db56b563.jpg
043_cccb0e88.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\043_cccb0e88.jpg
044_2619e688.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\044_2619e688.jpg
045_9f391be6.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\045_9f391be6.jpg
046_7a3818f6.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\046_7a3818f6.jpg
047_6e08a927.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\047_6e08a927.jpg
048_2646d85d.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\048_2646d85d.jpg
049_d3ba5c55.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\049_d3ba5c55.jpg
050_f545b0ea.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\050_f545b0ea.jpg
051_2aace444.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\051_2aace444.jpg
052_f7f4e937.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\052_f7f4e937.jpg
053_235dbe3b.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\053_235dbe3b.jpg
054_cc2a9231.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\054_cc2a9231.jpg
055_7b8dfc3a.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\055_7b8dfc3a.jpg
056_f22ab393.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\056_f22ab393.jpg
057_3911a64f.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\057_3911a64f.jpg
058_a8b460e9.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\058_a8b460e9.jpg
059_dd54feaf.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\059_dd54feaf.jpg
060_bb963eed.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\060_bb963eed.jpg
061_2306ab5b.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\061_2306ab5b.jpg
062_99dd69cb.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\062_99dd69cb.jpg
063_67d7dfda.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\063_67d7dfda.jpg
064_3e07b8f6.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\064_3e07b8f6.jpg
065_0dc771a5.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\065_0dc771a5.jpg
066_4c979163.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\066_4c979163.jpg
067_2cd39306.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\067_2cd39306.jpg
068_9718f48b.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\068_9718f48b.jpg
069_bdd7c91d.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\069_bdd7c91d.jpg
070_d8f59abc.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\070_d8f59abc.jpg
071_70e7bd88.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\071_70e7bd88.jpg
072_47470694.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\072_47470694.jpg
073_2c17626c.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\073_2c17626c.jpg
074_ed2be25f.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\074_ed2be25f.jpg
075_5a5afdfa.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\075_5a5afdfa.jpg
076_caf65a53.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\076_caf65a53.jpg
077_0fd24d01.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\077_0fd24d01.jpg
078_d1d62b6f.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\078_d1d62b6f.jpg
079_cf4c7dee.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\079_cf4c7dee.jpg
080_7e43a953.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\080_7e43a953.jpg
081_132549cb.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\081_132549cb.jpg
082_2251d7b7.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\082_2251d7b7.jpg
083_c22f1140.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\083_c22f1140.jpg
084_0f0f27e4.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\084_0f0f27e4.jpg
085_b2827d47.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\085_b2827d47.jpg
086_7ddf4f90.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\086_7ddf4f90.jpg
087_2fd20b9a.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\087_2fd20b9a.jpg
088_1229c0dd.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\088_1229c0dd.jpg
089_152cf5f6.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\089_152cf5f6.jpg
090_14fe77d5.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\090_14fe77d5.jpg
091_e8f3497f.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\091_e8f3497f.jpg
092_aebdc10e.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\092_aebdc10e.jpg
093_07692aea.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\093_07692aea.jpg
094_c0a66044.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\094_c0a66044.jpg
095_0ccffcb8.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\095_0ccffcb8.jpg
096_a0626390.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\096_a0626390.jpg
097_f19b4cfc.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\097_f19b4cfc.jpg
098_fa237ecc.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\098_fa237ecc.jpg
